,Unnamed: 0,fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away,home.streak,away.streak,home.win.percent,away.win.percent,home.h2h.win.percent,away.h2h.win.percent,air.temp,cloud.amount,dewpoint.temp,rain.amount,rain.intensity,humidity,wind.speed,station.distance,team,opponent,home,result,streak,opp.streak,win.percent,opp.win.percent,h2h.win.percent,opp.h2h.win.percent,team.last.placement,opponent.last.placement
111,111,672679,"Oliver Reitala, Finland",UTC,2021-08-15T12:00:00+00:00,1629028800,1629028800.0,1629032400.0,615.0,Bolt Arena,Helsinki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 19,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,True,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,1,-2,0.5925925925925926,0.37037037037037035,0.7857142857142857,0.07142857142857142,17.18,2.6,13.370000000000001,0.0,0.0,78.3,8.7,2,HJK helsinki,IFK Mariehamn,1,True,1,-2,0.5925925925925926,0.37037037037037035,0.7857142857142857,0.07142857142857142,1,9
111,111,672679,"Oliver Reitala, Finland",UTC,2021-08-15T12:00:00+00:00,1629028800,1629028800.0,1629032400.0,615.0,Bolt Arena,Helsinki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 19,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,True,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,1,-2,0.5925925925925926,0.37037037037037035,0.7857142857142857,0.07142857142857142,17.18,2.6,13.370000000000001,0.0,0.0,78.3,8.7,2,IFK Mariehamn,HJK helsinki,0,False,-2,1,0.37037037037037035,0.5925925925925926,0.07142857142857142,0.7857142857142857,9,1
113,113,672681,"Antti Munukka, Finland",UTC,2021-08-15T15:30:00+00:00,1629041400,1629041400.0,1629045000.0,12286.0,Väre Areena,Kuopio,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 19,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,True,2076,Kooteepee,https://media.api-sports.io/football/teams/2076.png,False,4.0,0.0,2.0,0.0,4.0,0.0,,,,,0,-2,0.4217687074829932,0.16,0.3333333333333333,0.3333333333333333,14.105494505494518,7.164835164835165,12.780219780219781,,1.1054945054945056,91.6923076923077,1.1846153846153846,2,KuPS,Kooteepee,1,True,0,-2,0.4217687074829932,0.16,0.3333333333333333,0.3333333333333333,3,13
113,113,672681,"Antti Munukka, Finland",UTC,2021-08-15T15:30:00+00:00,1629041400,1629041400.0,1629045000.0,12286.0,Väre Areena,Kuopio,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 19,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,True,2076,Kooteepee,https://media.api-sports.io/football/teams/2076.png,False,4.0,0.0,2.0,0.0,4.0,0.0,,,,,0,-2,0.4217687074829932,0.16,0.3333333333333333,0.3333333333333333,14.105494505494518,7.164835164835165,12.780219780219781,,1.1054945054945056,91.6923076923077,1.1846153846153846,2,Kooteepee,KuPS,0,False,-2,0,0.16,0.4217687074829932,0.3333333333333333,0.3333333333333333,13,3
110,110,672678,"Mohammad Al-Emara, Finland",UTC,2021-08-16T15:30:00+00:00,1629127800,1629127800.0,1629131400.0,629.0,OmaSP Stadion,Seinäjoki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 19,689,SJK,https://media.api-sports.io/football/teams/689.png,True,1169,Honka,https://media.api-sports.io/football/teams/1169.png,False,3.0,2.0,0.0,1.0,3.0,2.0,,,,,0,1,0.4166666666666667,0.40609137055837563,0.2727272727272727,0.36363636363636365,15.469999999999999,,14.420000000000002,,2.62,93.9,0.97,24,SJK,Honka,1,True,0,1,0.4166666666666667,0.40609137055837563,0.2727272727272727,0.36363636363636365,7,4
110,110,672678,"Mohammad Al-Emara, Finland",UTC,2021-08-16T15:30:00+00:00,1629127800,1629127800.0,1629131400.0,629.0,OmaSP Stadion,Seinäjoki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 19,689,SJK,https://media.api-sports.io/football/teams/689.png,True,1169,Honka,https://media.api-sports.io/football/teams/1169.png,False,3.0,2.0,0.0,1.0,3.0,2.0,,,,,0,1,0.4166666666666667,0.40609137055837563,0.2727272727272727,0.36363636363636365,15.469999999999999,,14.420000000000002,,2.62,93.9,0.97,24,Honka,SJK,0,False,1,0,0.40609137055837563,0.4166666666666667,0.36363636363636365,0.2727272727272727,4,7
114,114,672682,M. Al Emara,UTC,2021-08-20T15:30:00+00:00,1629473400,1629473400.0,1629477000.0,614.0,Tehtaan kenttä,Valkeakoski,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 20,2080,haka,https://media.api-sports.io/football/teams/2080.png,False,2077,AC oulu,https://media.api-sports.io/football/teams/2077.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,2,2,0.2571428571428571,0.25,0.5,0.5,15.319999999999999,,9.739999999999998,,0.0,69.5,,22,haka,AC oulu,1,False,2,2,0.2571428571428571,0.25,0.5,0.5,10,13
114,114,672682,M. Al Emara,UTC,2021-08-20T15:30:00+00:00,1629473400,1629473400.0,1629477000.0,614.0,Tehtaan kenttä,Valkeakoski,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 20,2080,haka,https://media.api-sports.io/football/teams/2080.png,False,2077,AC oulu,https://media.api-sports.io/football/teams/2077.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,2,2,0.2571428571428571,0.25,0.5,0.5,15.319999999999999,,9.739999999999998,,0.0,69.5,,22,AC oulu,haka,0,True,2,2,0.25,0.2571428571428571,0.5,0.5,13,10
116,116,672684,"Jari Jarvinen, Finland",UTC,2021-08-21T12:00:00+00:00,1629547200,1629547200.0,1629550800.0,618.0,Veritas Stadion,Åbo,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 20,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,True,1163,Ilves Tampere,https://media.api-sports.io/football/teams/1163.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,-2,-1,0.36824324324324326,0.42857142857142855,0.3333333333333333,0.4444444444444444,16.3,5.1,11.260000000000002,0.0,0.0,72.1,3.69,6,Inter Turku,Ilves Tampere,1,True,-2,-1,0.36824324324324326,0.42857142857142855,0.3333333333333333,0.4444444444444444,2,5
116,116,672684,"Jari Jarvinen, Finland",UTC,2021-08-21T12:00:00+00:00,1629547200,1629547200.0,1629550800.0,618.0,Veritas Stadion,Åbo,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 20,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,True,1163,Ilves Tampere,https://media.api-sports.io/football/teams/1163.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,-2,-1,0.36824324324324326,0.42857142857142855,0.3333333333333333,0.4444444444444444,16.3,5.1,11.260000000000002,0.0,0.0,72.1,3.69,6,Ilves Tampere,Inter Turku,0,False,-1,-2,0.42857142857142855,0.36824324324324326,0.4444444444444444,0.3333333333333333,5,2
115,115,672683,"Oliver Reitala, Finland",UTC,2021-08-22T15:30:00+00:00,1629646200,1629646200.0,1629649800.0,615.0,Bolt Arena,Helsinki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 20,1172,HIFK Elsinki,https://media.api-sports.io/football/teams/1172.png,False,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,True,1.0,5.0,1.0,0.0,1.0,5.0,,,,,0,1,0.29012345679012347,0.423728813559322,0.07692307692307693,0.6923076923076923,16.889999999999997,6.2,10.97,,0.0,68.2,4.290000000000001,2,HIFK Elsinki,KuPS,1,False,0,1,0.29012345679012347,0.423728813559322,0.07692307692307693,0.6923076923076923,8,3
115,115,672683,"Oliver Reitala, Finland",UTC,2021-08-22T15:30:00+00:00,1629646200,1629646200.0,1629649800.0,615.0,Bolt Arena,Helsinki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 20,1172,HIFK Elsinki,https://media.api-sports.io/football/teams/1172.png,False,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,True,1.0,5.0,1.0,0.0,1.0,5.0,,,,,0,1,0.29012345679012347,0.423728813559322,0.07692307692307693,0.6923076923076923,16.889999999999997,6.2,10.97,,0.0,68.2,4.290000000000001,2,KuPS,HIFK Elsinki,0,True,1,0,0.423728813559322,0.29012345679012347,0.6923076923076923,0.07692307692307693,3,8
118,118,672686,"Oskari Hamalainen, Finland",UTC,2021-08-22T15:30:00+00:00,1629646200,1629646200.0,1629649800.0,,Wiklof Holding Arena,Mariehamn,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 20,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,False,1169,Honka,https://media.api-sports.io/football/teams/1169.png,True,1.0,3.0,0.0,3.0,1.0,3.0,,,,,-3,-1,0.3691275167785235,0.40404040404040403,0.21052631578947367,0.3157894736842105,15.174725274725265,7.087912087912088,8.478021978021982,,,64.3956043956044,4.6186813186813165,3,IFK Mariehamn,Honka,1,False,-3,-1,0.3691275167785235,0.40404040404040403,0.21052631578947367,0.3157894736842105,9,4
118,118,672686,"Oskari Hamalainen, Finland",UTC,2021-08-22T15:30:00+00:00,1629646200,1629646200.0,1629649800.0,,Wiklof Holding Arena,Mariehamn,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 20,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,False,1169,Honka,https://media.api-sports.io/football/teams/1169.png,True,1.0,3.0,0.0,3.0,1.0,3.0,,,,,-3,-1,0.3691275167785235,0.40404040404040403,0.21052631578947367,0.3157894736842105,15.174725274725265,7.087912087912088,8.478021978021982,,,64.3956043956044,4.6186813186813165,3,Honka,IFK Mariehamn,0,True,-1,-3,0.40404040404040403,0.3691275167785235,0.3157894736842105,0.21052631578947367,4,9
119,119,672687,"Antti Munukka, Finland",UTC,2021-08-23T15:30:00+00:00,1629732600,1629732600.0,1629736200.0,623.0,Lahden Stadion,Lahti,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 20,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,False,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,-1,2,0.38047138047138046,0.5939597315436241,0.2222222222222222,0.5185185185185185,10.759999999999998,7.7,4.5,,0.0,65.3,,1,FC Lahti,HJK helsinki,1,False,-1,2,0.38047138047138046,0.5939597315436241,0.2222222222222222,0.5185185185185185,6,1
119,119,672687,"Antti Munukka, Finland",UTC,2021-08-23T15:30:00+00:00,1629732600,1629732600.0,1629736200.0,623.0,Lahden Stadion,Lahti,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 20,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,False,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,-1,2,0.38047138047138046,0.5939597315436241,0.2222222222222222,0.5185185185185185,10.759999999999998,7.7,4.5,,0.0,65.3,,1,HJK helsinki,FC Lahti,0,True,2,-1,0.5939597315436241,0.38047138047138046,0.5185185185185185,0.2222222222222222,1,6
120,120,672688,"Antti Munukka, Finland",UTC,2021-08-27T15:30:00+00:00,1630078200,1630078200.0,1630081800.0,629.0,OmaSP Stadion,Seinäjoki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 21,689,SJK,https://media.api-sports.io/football/teams/689.png,True,2080,haka,https://media.api-sports.io/football/teams/2080.png,False,4.0,0.0,1.0,0.0,4.0,0.0,,,,,1,-1,0.4192139737991266,0.2535211267605634,0.5,0.0,16.2,,8.680000000000001,,0.0,61.0,1.6599999999999997,24,SJK,haka,1,True,1,-1,0.4192139737991266,0.2535211267605634,0.5,0.0,7,10
120,120,672688,"Antti Munukka, Finland",UTC,2021-08-27T15:30:00+00:00,1630078200,1630078200.0,1630081800.0,629.0,OmaSP Stadion,Seinäjoki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 21,689,SJK,https://media.api-sports.io/football/teams/689.png,True,2080,haka,https://media.api-sports.io/football/teams/2080.png,False,4.0,0.0,1.0,0.0,4.0,0.0,,,,,1,-1,0.4192139737991266,0.2535211267605634,0.5,0.0,16.2,,8.680000000000001,,0.0,61.0,1.6599999999999997,24,haka,SJK,0,False,-1,1,0.2535211267605634,0.4192139737991266,0.0,0.5,10,7
121,121,672689,"Mohammad Al-Emara, Finland",UTC,2021-08-28T10:00:00+00:00,1630144800,1630144800.0,1630148400.0,616.0,Tapiolan Urheilupuisto,Esbo,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 21,1169,Honka,https://media.api-sports.io/football/teams/1169.png,False,1172,HIFK Elsinki,https://media.api-sports.io/football/teams/1172.png,True,0.0,3.0,0.0,2.0,0.0,3.0,,,,,1,-1,0.40703517587939697,0.2883435582822086,0.2,0.6,16.73,7.3,13.370000000000001,0.0,0.0,80.6,4.65,1,Honka,HIFK Elsinki,1,False,1,-1,0.40703517587939697,0.2883435582822086,0.2,0.6,4,8
121,121,672689,"Mohammad Al-Emara, Finland",UTC,2021-08-28T10:00:00+00:00,1630144800,1630144800.0,1630148400.0,616.0,Tapiolan Urheilupuisto,Esbo,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 21,1169,Honka,https://media.api-sports.io/football/teams/1169.png,False,1172,HIFK Elsinki,https://media.api-sports.io/football/teams/1172.png,True,0.0,3.0,0.0,2.0,0.0,3.0,,,,,1,-1,0.40703517587939697,0.2883435582822086,0.2,0.6,16.73,7.3,13.370000000000001,0.0,0.0,80.6,4.65,1,HIFK Elsinki,Honka,0,True,-1,1,0.2883435582822086,0.40703517587939697,0.6,0.2,8,4
123,123,672691,J. Hyytiä,UTC,2021-08-28T14:00:00+00:00,1630159200,1630159200.0,1630162800.0,627.0,Raatin stadion,Oulu,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 21,2077,AC oulu,https://media.api-sports.io/football/teams/2077.png,Draw,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,Draw,1.0,1.0,0.0,1.0,1.0,1.0,,,,,3,-2,0.29411764705882354,0.37919463087248323,0.5,0.5,15.220000000000002,0.0,9.05,0.0,0.0,66.6,2.29,10,AC oulu,FC Lahti,1,Draw,3,-2,0.29411764705882354,0.37919463087248323,0.5,0.5,13,6
123,123,672691,J. Hyytiä,UTC,2021-08-28T14:00:00+00:00,1630159200,1630159200.0,1630162800.0,627.0,Raatin stadion,Oulu,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 21,2077,AC oulu,https://media.api-sports.io/football/teams/2077.png,Draw,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,Draw,1.0,1.0,0.0,1.0,1.0,1.0,,,,,3,-2,0.29411764705882354,0.37919463087248323,0.5,0.5,15.220000000000002,0.0,9.05,0.0,0.0,66.6,2.29,10,FC Lahti,AC oulu,0,Draw,-2,3,0.37919463087248323,0.29411764705882354,0.5,0.5,6,13
124,124,672692,"Dennis Antamo, Finland",UTC,2021-08-29T15:30:00+00:00,1630251000,1630251000.0,1630254600.0,615.0,Bolt Arena,Helsinki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 21,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,Draw,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,Draw,1.0,1.0,0.0,1.0,1.0,1.0,,,,,3,2,0.5953177257525084,0.42567567567567566,0.4444444444444444,0.18518518518518517,16.919999999999998,4.6,11.32,,0.0,69.7,2.7,2,HJK helsinki,KuPS,1,Draw,3,2,0.5953177257525084,0.42567567567567566,0.4444444444444444,0.18518518518518517,1,3
124,124,672692,"Dennis Antamo, Finland",UTC,2021-08-29T15:30:00+00:00,1630251000,1630251000.0,1630254600.0,615.0,Bolt Arena,Helsinki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 21,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,Draw,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,Draw,1.0,1.0,0.0,1.0,1.0,1.0,,,,,3,2,0.5953177257525084,0.42567567567567566,0.4444444444444444,0.18518518518518517,16.919999999999998,4.6,11.32,,0.0,69.7,2.7,2,KuPS,HJK helsinki,0,Draw,2,3,0.42567567567567566,0.5953177257525084,0.18518518518518517,0.4444444444444444,3,1
125,125,672693,"Ville Nevalainen, Finland",UTC,2021-08-29T15:30:00+00:00,1630251000,1630251000.0,1630254600.0,,Wiklof Holding Arena,Mariehamn,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 21,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,True,1163,Ilves Tampere,https://media.api-sports.io/football/teams/1163.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,-4,-2,0.36789297658862874,0.4263959390862944,0.4117647058823529,0.35294117647058826,17.274725274725274,0.0,13.307692307692308,,,77.5934065934066,3.931868131868132,3,IFK Mariehamn,Ilves Tampere,1,True,-4,-2,0.36789297658862874,0.4263959390862944,0.4117647058823529,0.35294117647058826,9,5
125,125,672693,"Ville Nevalainen, Finland",UTC,2021-08-29T15:30:00+00:00,1630251000,1630251000.0,1630254600.0,,Wiklof Holding Arena,Mariehamn,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 21,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,True,1163,Ilves Tampere,https://media.api-sports.io/football/teams/1163.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,-4,-2,0.36789297658862874,0.4263959390862944,0.4117647058823529,0.35294117647058826,17.274725274725274,0.0,13.307692307692308,,,77.5934065934066,3.931868131868132,3,Ilves Tampere,IFK Mariehamn,0,False,-2,-4,0.4263959390862944,0.36789297658862874,0.35294117647058826,0.4117647058823529,5,9
122,122,672690,"Oskari Hamalainen, Finland",UTC,2021-08-31T15:30:00+00:00,1630423800,1630423800.0,1630427400.0,621.0,Arto Tolsa Areena,Kotka,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 21,2076,Kooteepee,https://media.api-sports.io/football/teams/2076.png,False,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,True,1.0,3.0,0.0,1.0,1.0,3.0,,,,,-3,1,0.1568627450980392,0.37037037037037035,0.25,0.75,15.680000000000001,0.0,12.560000000000002,,0.0,81.8,3.4799999999999995,9,Kooteepee,Inter Turku,1,False,-3,1,0.1568627450980392,0.37037037037037035,0.25,0.75,13,2
122,122,672690,"Oskari Hamalainen, Finland",UTC,2021-08-31T15:30:00+00:00,1630423800,1630423800.0,1630427400.0,621.0,Arto Tolsa Areena,Kotka,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 21,2076,Kooteepee,https://media.api-sports.io/football/teams/2076.png,False,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,True,1.0,3.0,0.0,1.0,1.0,3.0,,,,,-3,1,0.1568627450980392,0.37037037037037035,0.25,0.75,15.680000000000001,0.0,12.560000000000002,,0.0,81.8,3.4799999999999995,9,Inter Turku,Kooteepee,0,True,1,-3,0.37037037037037035,0.1568627450980392,0.75,0.25,2,13
100,100,672668,"Jari Jarvinen, Finland",UTC,2021-09-05T15:30:00+00:00,1630855800,1630855800.0,1630859400.0,,Wiklof Holding Arena,Mariehamn,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 17,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,False,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,1,0,0.37,0.42424242424242425,0.25925925925925924,0.5925925925925926,13.110989010989023,1.1758241758241759,9.493406593406599,,,78.71428571428571,5.487912087912086,3,IFK Mariehamn,KuPS,1,False,1,0,0.37,0.42424242424242425,0.25925925925925924,0.5925925925925926,9,3
100,100,672668,"Jari Jarvinen, Finland",UTC,2021-09-05T15:30:00+00:00,1630855800,1630855800.0,1630859400.0,,Wiklof Holding Arena,Mariehamn,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2021,Regular Season - 17,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,False,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,1,0,0.37,0.42424242424242425,0.25925925925925924,0.5925925925925926,13.110989010989023,1.1758241758241759,9.493406593406599,,,78.71428571428571,5.487912087912086,3,KuPS,IFK Mariehamn,0,True,0,1,0.42424242424242425,0.37,0.5925925925925926,0.25925925925925924,3,9
